dataset_id,model,family,shift_axis,shift_lambda,seed,split_policy,clean_split_passed,leakage_risk_level,applicable,status,error_message,accuracy,auc,nll,nll_norm,ece,utility,n_train,best_gbdt,reference_utility,failed,failure_reason,metric_notes
breast_cancer,catboost,gbdt,class_imbalance,0.0,456482571,train_only,True,low,True,ok,,0.9883040935672515,0.9998539719626168,0.04244722102945535,0.06123839527871295,0.024160853842255803,0.4749908148699386,398,catboost,0.4749908148699386,False,,
breast_cancer,catboost,gbdt,class_imbalance,0.05,2292206627,train_only,True,low,True,ok,,0.9883040935672515,0.9997079439252337,0.04508270045678897,0.06504058837889205,0.02290428775351377,0.47405036034454906,391,catboost,0.4749908148699386,False,,
breast_cancer,catboost,gbdt,class_imbalance,0.1,4071401498,train_only,True,low,True,ok,,0.9824561403508771,0.999123831775701,0.0475895073826287,0.06865714629926714,0.023077301709742856,0.4718491579423982,383,catboost,0.4749908148699386,False,,
breast_cancer,catboost,gbdt,class_imbalance,0.2,4024157187,train_only,True,low,True,ok,,0.9824561403508771,0.9992698598130841,0.04698111308068852,0.06777941885695295,0.029971349260806614,0.4707847764779638,368,catboost,0.4749908148699386,False,,
breast_cancer,catboost,gbdt,class_imbalance,0.3,3556405486,train_only,True,low,True,ok,,0.9883040935672515,0.9994158878504673,0.04502972157297234,0.06496415600593797,0.0298611657554664,0.47257969482987655,354,catboost,0.4749908148699386,False,,
breast_cancer,catboost,gbdt,class_imbalance,0.4,2134802480,train_only,True,low,True,ok,,0.9824561403508771,0.9994158878504673,0.038581770985670026,0.05566172966973984,0.029441685985273934,0.47457712570231836,339,catboost,0.4749908148699386,False,,
breast_cancer,hist_gbdt,gbdt,class_imbalance,0.0,456482571,train_only,True,low,True,ok,,0.9707602339181286,0.9986857476635514,0.06264548974864355,0.09037833739442845,0.020201509510311196,0.46400024364957143,398,catboost,0.4749908148699386,False,,
breast_cancer,hist_gbdt,gbdt,class_imbalance,0.05,2292206627,train_only,True,low,True,ok,,0.9766081871345029,0.9986857476635514,0.05478776333410428,0.07904203446351044,0.01940762654049276,0.4684371041052667,391,catboost,0.4749908148699386,False,,
breast_cancer,hist_gbdt,gbdt,class_imbalance,0.1,4071401498,train_only,True,low,True,ok,,0.9766081871345029,0.998393691588785,0.06877835089392138,0.09922618575518138,0.017781616471731883,0.4626048411053494,383,catboost,0.4749908148699386,False,,
breast_cancer,hist_gbdt,gbdt,class_imbalance,0.2,4024157187,train_only,True,low,True,ok,,0.9707602339181286,0.9985397196261683,0.05626146489500333,0.08116813639716981,0.019392521592347285,0.4668739917192577,368,catboost,0.4749908148699386,False,,
breast_cancer,hist_gbdt,gbdt,class_imbalance,0.3,3556405486,train_only,True,low,True,ok,,0.9707602339181286,0.998393691588785,0.06448378521900396,0.09303043715320605,0.027098094918961084,0.46172307701404,354,catboost,0.4749908148699386,False,,
breast_cancer,hist_gbdt,gbdt,class_imbalance,0.4,2134802480,train_only,True,low,True,ok,,0.9824561403508771,0.9986857476635514,0.05396947121349161,0.07786148847910401,0.016007917847790404,0.4703484026215852,339,catboost,0.4749908148699386,False,,
breast_cancer,logreg,linear,class_imbalance,0.0,456482571,train_only,True,low,True,ok,,0.9941520467836257,1.0,0.04140507768431184,0.05973490024277898,0.028022236220733056,0.47559788970056355,398,catboost,0.4749908148699386,False,,
breast_cancer,logreg,linear,class_imbalance,0.05,2292206627,train_only,True,low,True,ok,,0.9941520467836257,0.9997079439252337,0.04154461584622342,0.05993621125698357,0.027286565893842183,0.475582410835512,391,catboost,0.4749908148699386,False,,
breast_cancer,logreg,linear,class_imbalance,0.1,4071401498,train_only,True,low,True,ok,,0.9941520467836257,1.0,0.04168687943871914,0.0601414542363762,0.029234428187889912,0.47523348510905306,383,catboost,0.4749908148699386,False,,
breast_cancer,logreg,linear,class_imbalance,0.2,4024157187,train_only,True,low,True,ok,,0.9941520467836257,0.9989778037383178,0.05123730721843788,0.07391980903254462,0.03630449021989384,0.46932819757221295,368,catboost,0.4749908148699386,False,,
breast_cancer,logreg,linear,class_imbalance,0.3,3556405486,train_only,True,low,True,ok,,0.9941520467836257,1.0,0.04071511918820156,0.05873950054202147,0.029930309056194038,0.47551489504369865,354,catboost,0.4749908148699386,False,,
breast_cancer,logreg,linear,class_imbalance,0.4,2134802480,train_only,True,low,True,ok,,0.9883040935672515,0.9997079439252337,0.035044548187455206,0.05055859588023594,0.023404903322718478,0.47829483498030495,339,catboost,0.4749908148699386,False,,
